UserID,Price,Recency,SubDiffDay,Channel_MOBILE,Channel_WEB,PaymentType_Cash,PaymentType_Mobile Payment,PaymentType_Online Credit Card,Discount_No,Discount_Yes,Category_Computers & Laptops,Category_Electronic Accessories,Category_Female Fashion,Category_Female Shoes,Category_Hobbies,Category_Indoor Sports,Category_Kitchen Electronics,Category_Male Fashion,Category_Male Shoes,Category_Outdoor Sports,Category_Smart Phones,Category_Smart Watches,Category_Sound Systems,Category_Sport Shoes,Category_TVs and TV Sets,Age,Gender_MALE,Location_ADANA,Location_ANKARA,Location_ANTALYA,Location_BURSA,Location_ESKISEHIR,Location_ISTANBUL,Location_IZMIR,Location_KAYSERI,Location_TRABZON,Churned
500525911,120.0,131.0,199.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,1,0,0,0,0,0,0,0,0,1,0
500526208,140.1,6.0,1260.0,4,0,3,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,22.0,1,0,0,0,1,0,0,0,0,0,0
500526670,951.0,72.0,2199.0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,29.0,1,0,0,0,0,1,0,0,0,0,0
500526901,676.35,12.0,495.0,0,13,4,7,2,13,0,0,0,3,6,0,0,1,0,0,0,1,0,0,1,1,36.0,0,0,0,0,0,0,1,0,0,0,0
500527297,1545.27,0.0,1020.0,0,11,11,0,0,10,1,0,1,5,0,0,0,0,0,0,0,1,0,0,4,0,26.0,1,0,0,0,0,0,1,0,0,0,0
500527627,168.0,20.0,747.0,5,0,5,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,20.0,0,0,1,0,0,0,0,0,0,0,0
500527638,24.0,0.0,287.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0,1,0,0,0,0,0,1,0,0,0,0
500527726,144.0,362.0,0.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0,0,0,0,0,0,1,0,0,0,1
500527902,346.35,23.0,3693.0,0,4,1,0,3,4,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,33.0,0,0,1,0,0,0,0,0,0,0,0
500528144,480.0,6.0,602.0,4,0,0,1,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,27.0,0,0,0,0,0,0,0,0,0,1,0
500528155,80.7,327.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.0,1,0,1,0,0,0,0,0,0,0,1
500528243,117.0,468.0,288.0,2,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,50.0,0,0,1,0,0,0,0,0,0,0,1
500528309,1788.12,408.0,780.0,20,0,14,6,0,20,0,1,1,10,1,0,0,0,0,0,0,1,0,1,0,5,22.0,1,0,0,0,0,0,0,0,0,1,1
500528452,68.85,324.0,277.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.0,0,0,0,0,0,0,1,0,0,0,1
500528617,1638.54,231.0,617.0,26,0,26,0,0,26,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,16,43.0,1,0,0,0,0,0,0,1,0,0,0
500528892,57.0,6.0,2119.0,2,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,1,0,0,0,0,0,0,0,1,0,0
500528925,363.0,1.0,620.0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,43.0,1,0,1,0,0,0,0,0,0,0,0
500528958,54.0,161.0,468.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.0,0,0,0,0,0,0,1,0,0,0,0
500529024,342.0,167.0,280.0,8,0,8,0,0,7,1,0,1,4,0,0,0,0,0,0,0,3,0,0,0,0,49.0,1,0,0,0,1,0,0,0,0,0,0
500529288,845.85,60.0,812.0,15,0,8,7,0,15,0,2,2,4,0,0,0,0,0,0,0,1,0,0,6,0,37.0,0,0,0,0,0,0,1,0,0,0,0
500529321,2821.5,13.0,2444.0,48,3,6,12,33,41,10,0,2,19,0,0,0,0,0,6,0,0,0,0,21,3,28.0,1,0,0,0,1,0,0,0,0,0,0
500529871,4032.45,0.0,2527.0,42,18,36,15,9,55,5,4,0,6,2,0,0,0,7,4,0,10,0,0,11,16,43.0,0,0,0,0,0,1,0,0,0,0,0
500530058,45.0,366.0,288.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47.0,0,1,0,0,0,0,0,0,0,0,1
500530168,104.85,405.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0,0,0,1,0,0,0,0,0,0,1
500530201,31.5,266.0,10.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,1,0,0,0,0,0,0,1
500530212,890.7,4.0,506.0,23,0,23,0,0,23,0,0,8,5,0,0,0,1,1,0,0,3,0,1,1,3,47.0,0,0,0,0,0,1,0,0,0,0,0
500530267,2207.715,14.0,353.0,0,41,34,7,0,40,1,5,0,13,3,0,0,1,0,2,0,0,0,0,17,0,41.0,1,0,0,0,0,0,0,1,0,0,0
500530366,58.5,407.0,0.0,0,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,37.0,0,0,1,0,0,0,0,0,0,0,1
500530410,1452.6,266.0,113.0,0,13,3,10,0,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,50.0,1,1,0,0,0,0,0,0,0,0,1
500530487,108.0,7.0,500.0,3,0,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,33.0,0,0,0,0,0,0,0,0,1,0,0
500530520,2518.41,437.0,1280.0,0,27,10,4,13,27,0,0,1,3,0,0,0,1,0,7,0,5,0,1,5,4,34.0,1,0,1,0,0,0,0,0,0,0,1
500531224,149.7,309.0,59.0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45.0,1,0,0,0,0,0,0,1,0,0,1
500531279,1280.4,2.0,2012.0,26,6,13,18,1,31,1,3,3,5,13,0,0,0,0,0,0,7,0,0,1,0,34.0,1,0,0,1,0,0,0,0,0,0,0
500531675,48.0,298.0,851.0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21.0,1,0,0,0,0,0,0,0,0,1,1
500531686,108.0,346.0,44.0,0,4,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,35.0,0,0,0,0,0,0,1,0,0,0,1
500531730,3875.64,2.0,1128.0,57,0,18,39,0,57,0,1,0,0,1,0,0,5,6,2,0,22,0,0,13,7,35.0,1,0,1,0,0,0,0,0,0,0,0
500531774,52.8,433.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49.0,0,0,1,0,0,0,0,0,0,0,1
500531818,136.35,64.0,540.0,0,2,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22.0,1,1,0,0,0,0,0,0,0,0,0
500531873,528.9,170.0,556.0,0,12,10,2,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,2,28.0,1,0,0,0,0,0,1,0,0,0,0
500531895,373.5,142.0,580.0,0,5,4,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,34.0,0,0,0,0,0,0,1,0,0,0,0
500532203,307.2,185.0,99.0,3,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,36.0,0,0,0,0,0,0,1,0,0,0,0
500532302,1432.65,305.0,373.0,0,24,21,3,0,20,4,0,1,5,0,0,0,0,2,1,0,6,0,1,0,8,35.0,1,1,0,0,0,0,0,0,0,0,1
500532335,3835.08,355.0,1018.0,86,0,25,61,0,84,2,11,1,12,11,0,0,13,0,4,0,1,0,0,20,13,23.0,0,0,0,0,0,1,0,0,0,0,1
500532401,1055.7,11.0,2423.0,0,20,15,5,0,20,0,0,1,11,1,0,0,0,1,0,0,1,0,0,5,0,20.0,0,0,0,0,0,1,0,0,0,0,0
500532643,84.0,328.0,4.0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32.0,1,1,0,0,0,0,0,0,0,0,1
500532863,11390.88,69.0,2044.0,174,0,94,20,60,143,31,10,12,38,18,0,0,8,2,4,1,24,0,1,22,34,45.0,1,0,0,0,0,0,0,0,0,1,0
500533127,736.02,490.0,116.0,0,15,15,0,0,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13,0,46.0,0,0,0,0,1,0,0,0,0,0,1
500533149,1063.59,28.0,1162.0,0,9,7,2,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,33.0,1,0,0,0,1,0,0,0,0,0,0
500533237,535.35,1.0,613.0,0,12,9,3,0,12,0,4,1,6,0,0,0,0,0,0,0,0,0,0,0,1,36.0,0,0,0,0,0,0,1,0,0,0,0
500533270,379.35,225.0,159.0,0,4,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,40.0,0,1,0,0,0,0,0,0,0,0,0
500533347,18.0,487.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48.0,0,0,0,0,0,1,0,0,0,0,1
500533435,80.7,413.0,0.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,0,0,0,0,0,1,0,0,0,0,1
500534084,53.7,53.0,490.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36.0,1,0,0,0,0,0,1,0,0,0,0
500534194,1563.09,1.0,2027.0,17,2,14,3,2,19,0,4,0,1,3,0,0,0,0,0,0,6,0,0,2,3,38.0,0,0,0,0,0,0,1,0,0,0,0
500534205,738.21,6.0,372.0,6,0,4,2,0,6,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,30.0,0,0,1,0,0,0,0,0,0,0,0
500534227,141.45,6.0,1531.0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23.0,1,1,0,0,0,0,0,0,0,0,0
500534403,90.0,43.0,644.0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,49.0,0,0,1,0,0,0,0,0,0,0,0
500534491,940.3499999999999,1.0,674.0,12,0,9,3,0,9,3,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,27.0,1,0,0,0,0,0,0,0,1,0,0
500534579,142.5,6.0,442.0,0,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,21.0,1,0,1,0,0,0,0,0,0,0,0
500534645,530.4,10.0,495.0,0,6,0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,50.0,0,0,0,0,0,0,1,0,0,0,0
500534887,296.7,3.0,1042.0,1,3,3,1,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,46.0,1,0,0,0,0,0,0,1,0,0,0
500534909,195.0,202.0,215.0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47.0,0,0,0,0,0,0,0,1,0,0,0
500535283,779.97,348.0,183.0,11,5,4,10,2,16,0,0,1,6,5,0,0,3,0,1,0,0,0,0,0,0,25.0,1,0,0,0,0,0,0,0,1,0,1
500535459,59.85,380.0,0.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,1,0,0,0,0,1,0,0,0,0,1
500535701,98.1,369.0,437.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.0,0,1,0,0,0,0,0,0,0,0,1
500535778,6998.25,1.0,1060.0,127,0,32,94,1,124,3,7,13,26,2,0,0,0,5,13,0,18,0,0,34,9,46.0,0,0,0,0,1,0,0,0,0,0,0
500535888,1096.35,280.0,262.0,0,15,8,3,4,5,10,2,1,1,2,0,0,0,1,0,0,1,0,1,2,4,36.0,1,0,0,0,0,0,1,0,0,0,1
500536988,1867.68,1.0,465.0,0,26,26,0,0,26,0,0,1,4,0,1,0,0,0,3,0,13,0,1,1,2,21.0,0,0,0,0,1,0,0,0,0,0,0
500537098,253.17000000000002,49.0,1519.0,5,0,4,1,0,5,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,29.0,1,0,0,1,0,0,0,0,0,0,0
500537230,139.5,516.0,788.0,3,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,34.0,1,0,0,0,1,0,0,0,0,0,1
500537307,850.2,5.0,1880.0,25,0,17,0,8,25,0,0,1,11,0,0,0,0,0,2,0,0,0,0,0,11,20.0,0,0,0,0,0,0,1,0,0,0,0
500537395,36.0,156.0,1233.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.0,0,1,0,0,0,0,0,0,0,0,0
500537692,42.0,355.0,463.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24.0,0,0,0,0,0,0,0,1,0,0,1
500537879,206.1,150.0,568.0,2,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,28.0,1,0,0,0,0,0,0,0,0,1,0
500537934,87.0,514.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34.0,1,0,1,0,0,0,0,0,0,0,1
500538099,114.0,206.0,120.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.0,1,0,0,0,0,1,0,0,0,0,0
500538231,380.1,33.0,430.0,7,0,0,0,7,7,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2,28.0,1,0,0,0,0,0,1,0,0,0,0
500538341,30.0,363.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34.0,1,0,0,0,0,1,0,0,0,0,1
500538495,74.7,4.0,2992.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.0,1,0,0,1,0,0,0,0,0,0,0
500538715,68.67,415.0,212.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39.0,1,1,0,0,0,0,0,0,0,0,1
500538957,30.0,335.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,0,1,0,0,0,0,0,0,1
500539298,1574.1,6.0,1765.0,24,0,16,3,5,24,0,0,0,6,0,0,0,5,0,1,0,2,0,0,3,7,46.0,1,0,0,0,0,1,0,0,0,0,0
500539386,95.55,17.0,323.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.0,0,0,0,0,0,0,1,0,0,0,0
500539716,33.75,436.0,0.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.0,0,0,0,0,0,0,0,0,0,1,1
500540035,279.0,518.0,2483.0,0,2,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,0,0,0,1,0,0,0,0,0,1
500540277,582.6,8.0,285.0,8,0,2,6,0,8,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,45.0,1,0,0,0,0,0,0,1,0,0,0
500540387,80.85,10.0,506.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,1,0,0,0,0,0,0,0,1,0,0
500540706,198.72,381.0,112.0,0,4,2,2,0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,46.0,0,0,0,0,0,0,0,1,0,0,1
500540827,276.0,51.0,2441.0,5,0,5,0,0,4,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,40.0,1,0,0,0,0,0,0,1,0,0,0
500540882,311.85,304.0,17.0,6,0,0,1,5,5,1,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,24.0,0,0,0,0,0,1,0,0,0,0,1
500541465,50.85,418.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49.0,0,0,0,0,1,0,0,0,0,0,1
500541553,158.4,13.0,358.0,0,4,3,1,0,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,36.0,0,0,0,0,1,0,0,0,0,0,0
500541641,6624.150000000001,4.0,1362.0,113,0,111,1,1,110,3,2,43,10,12,0,0,1,3,7,0,1,0,0,17,17,25.0,0,0,1,0,0,0,0,0,0,0,0
500541993,545.67,371.0,161.0,12,0,12,0,0,10,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,8,41.0,1,0,0,0,0,0,0,0,1,0,1
500542224,1561.92,21.0,2158.0,22,3,13,11,1,25,0,1,1,4,5,0,0,0,0,0,0,0,0,1,3,10,28.0,0,0,0,0,0,1,0,0,0,0,0
500542235,99.0,461.0,929.0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,42.0,1,1,0,0,0,0,0,0,0,0,1
500542620,305.97,8.0,1138.0,8,0,3,2,3,8,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,3,19.0,0,0,1,0,0,0,0,0,0,0,0
500542631,355.725,136.0,192.0,5,0,5,0,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,37.0,1,0,0,0,0,0,1,0,0,0,0
500542675,362.85,33.0,679.0,1,12,12,1,0,13,0,0,3,6,0,0,0,0,0,0,0,3,0,0,0,1,45.0,1,0,0,0,0,0,1,0,0,0,0
500542763,30.0,440.0,0.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.0,0,0,0,0,0,1,0,0,0,0,1
500543104,150.0,304.0,1339.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0,1,1,0,0,0,0,0,0,0,0,1
500543236,39.0,537.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39.0,1,0,0,0,1,0,0,0,0,0,1
500543368,48.0,28.0,1288.0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,34.0,0,0,0,0,0,0,0,0,0,1,0
500543423,341.1,149.0,249.0,0,5,5,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,23.0,1,0,0,1,0,0,0,0,0,0,0
500543962,998.19,0.0,433.0,22,0,22,0,0,22,0,3,3,11,0,0,0,1,0,1,0,2,0,0,0,1,45.0,0,0,1,0,0,0,0,0,0,0,0
500544545,107.85,33.0,430.0,0,2,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,39.0,1,0,0,0,0,1,0,0,0,0,0
500544710,1014.6,10.0,2692.0,16,4,13,7,0,15,5,0,0,12,0,0,0,0,0,0,0,1,0,0,5,2,28.0,1,0,1,0,0,0,0,0,0,0,0
500544875,4714.8,12.0,2226.0,81,1,15,0,67,81,1,7,2,27,11,0,0,0,7,0,1,10,0,0,9,8,45.0,0,0,0,0,0,0,1,0,0,0,0
500544919,500.76,0.0,2295.0,0,7,3,4,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,34.0,0,0,0,0,0,1,0,0,0,0,0
500545117,68.85,436.0,445.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.0,1,0,0,0,0,0,0,0,1,0,1
500545370,24.0,17.0,256.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,0,0,0,1,0,0,0,0,0,0,0
500545612,255.75,1.0,392.0,9,0,9,0,0,2,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,39.0,1,0,0,0,0,0,0,1,0,0,0
500545656,39.0,92.0,185.0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28.0,1,0,0,0,0,0,0,0,0,1,0
500545832,113.7,69.0,275.0,3,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,44.0,1,0,0,0,0,0,1,0,0,0,0
500545887,2826.5099999999998,16.0,780.0,38,0,34,4,0,37,1,9,4,3,10,0,0,0,1,0,0,4,0,1,0,6,43.0,0,0,0,0,0,1,0,0,0,0,0
500545898,2147.4,3.0,406.0,0,33,33,0,0,33,0,0,1,4,0,1,0,2,0,1,0,0,0,2,3,19,24.0,1,0,0,0,0,0,1,0,0,0,0
500545986,900.0,27.0,441.0,39,0,27,12,0,39,0,0,4,32,0,0,0,0,0,0,0,3,0,0,0,0,47.0,0,0,0,1,0,0,0,0,0,0,0
500546173,3292.17,3.0,569.0,0,38,13,25,0,38,0,2,1,5,20,0,0,0,0,0,0,0,0,5,1,4,31.0,0,0,0,0,0,0,0,0,0,1,0
500546261,104.85,2.0,1172.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,0,0,0,0,0,0,0,1,0
500546525,350.66999999999996,24.0,367.0,0,4,1,2,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,23.0,0,0,0,0,0,0,0,0,1,0,0
500546547,5755.8,2.0,1198.0,128,0,76,43,9,117,11,33,3,19,6,0,0,20,0,1,0,9,0,0,12,25,30.0,0,0,1,0,0,0,0,0,0,0,0
500546646,27.0,354.0,0.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0,0,0,0,0,1,0,0,0,0,1
500546701,549.27,141.0,991.0,8,0,5,3,0,8,0,0,0,2,0,0,0,0,0,4,0,2,0,0,0,0,49.0,0,0,0,0,0,0,1,0,0,0,0
500547009,3195.825,19.0,1667.0,0,91,49,30,12,88,3,5,7,11,20,0,0,9,0,3,0,1,0,0,9,26,41.0,0,0,0,0,0,0,0,0,1,0,0
500547273,886.74,14.0,1997.0,12,2,8,5,1,12,2,1,1,2,0,0,0,4,0,0,0,1,0,0,5,0,33.0,1,0,0,0,1,0,0,0,0,0,0
500547383,84.0,281.0,237.0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29.0,1,0,0,0,0,0,1,0,0,0,1
500548043,705.9,391.0,1678.0,0,20,20,0,0,18,2,3,4,7,2,0,0,1,0,0,0,1,0,0,1,1,43.0,1,0,0,0,1,0,0,0,0,0,1
500548109,943.98,24.0,1515.0,9,3,7,3,2,12,0,0,0,5,0,0,0,0,0,3,0,3,0,0,1,0,44.0,0,0,0,0,0,0,0,0,1,0,0
500548153,71.7,305.0,528.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37.0,0,0,0,0,0,0,0,0,0,1,1
500548175,21.0,429.0,477.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0,0,1,0,0,0,0,0,0,0,1
500548263,37.5,51.0,1649.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.0,1,0,0,1,0,0,0,0,0,0,0
500548472,531.45,126.0,213.0,0,8,7,1,0,8,0,1,0,1,0,0,0,0,1,0,0,0,0,1,4,0,34.0,1,0,0,0,0,0,1,0,0,0,0
500548516,3407.25,19.0,1430.0,11,60,54,14,3,70,1,9,9,5,5,0,0,2,1,2,0,28,0,2,2,6,34.0,0,0,0,0,0,0,0,1,0,0,0
500548692,2486.445,3.0,1303.0,42,2,44,0,0,44,0,0,5,19,1,0,0,0,0,0,1,1,0,1,8,8,43.0,0,0,0,0,0,0,0,1,0,0,0
500548747,92.25,405.0,8.0,2,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,39.0,0,0,0,0,0,0,1,0,0,0,1
500549176,522.45,5.0,1111.0,6,0,2,4,0,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,47.0,0,0,0,0,0,0,1,0,0,0,0
500549286,167.55,363.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.0,0,0,0,0,1,0,0,0,0,0,1
500549462,99.0,375.0,9.0,0,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,1,0,0,0,0,0,1,0,0,0,1
500549539,28.5,425.0,0.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41.0,0,0,0,0,0,0,0,1,0,0,1
500549561,3315.36,0.0,519.0,54,14,14,31,23,0,68,0,1,29,1,0,0,1,0,2,0,11,0,0,17,6,49.0,0,0,0,0,0,0,0,1,0,0,0
500550210,175.2,420.0,131.0,0,3,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,47.0,1,0,1,0,0,0,0,0,0,0,1
500550760,96.75,346.0,446.0,2,2,4,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,45.0,1,0,0,0,0,1,0,0,0,0,1
500550782,81.0,177.0,672.0,2,1,3,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,45.0,0,0,0,0,0,0,1,0,0,0,0
500550826,68.85,4.0,287.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.0,1,0,0,0,0,1,0,0,0,0,0
500550848,1859.7,381.0,830.0,14,54,23,15,30,61,7,27,3,4,4,0,0,3,1,0,0,26,0,0,0,0,43.0,1,0,0,0,0,0,0,1,0,0,1
500550870,1000.62,17.0,1824.0,18,0,12,6,0,15,3,0,2,5,2,3,0,1,3,0,0,0,0,0,1,1,35.0,1,0,0,1,0,0,0,0,0,0,0
500551167,146.25,4.0,275.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,1,0,0,1,0,0,0,0,0,0,0
500551200,718.2,3.0,972.0,10,0,9,0,1,10,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5,37.0,1,0,0,0,0,0,0,0,0,1,0
500551475,169.32,16.0,353.0,3,0,3,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35.0,0,0,0,0,0,0,0,0,1,0,0
500551596,2896.65,4.0,2307.0,38,0,0,1,37,38,0,1,9,4,2,0,0,0,3,6,0,1,0,1,4,7,29.0,0,0,0,0,1,0,0,0,0,0,0
500551629,119.4,520.0,63.0,2,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,0,0,0,0,0,1,0,0,0,1
500552124,196.95,262.0,36.0,5,0,5,0,0,5,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,48.0,0,0,0,0,0,1,0,0,0,0,1
500552223,305.85,273.0,1062.0,3,3,1,1,4,5,1,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,42.0,0,0,0,0,0,0,1,0,0,0,1
500552245,285.75,468.0,40.0,0,3,2,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,45.0,0,0,0,0,0,1,0,0,0,0,1
500552421,183.0,21.0,2452.0,2,1,3,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,43.0,1,0,1,0,0,0,0,0,0,0,0
500552652,99.0,406.0,125.0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,46.0,1,0,0,0,0,0,0,0,1,0,1
500552674,398.64,26.0,1900.0,0,5,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,44.0,0,0,0,0,1,0,0,0,0,0,0
